2017/6/13,  16:18:14, 16439, 39, 83, 90, 0.21, 20.19, 43.75, 67.62, 28.91, 
2017/6/13,  16:18:14, 16438, 39, 83, 90, 0.21, 26.09, 43.97, 67.75, 28.91, 
2017/6/13,  16:18:16, 16441, 40, 84, 93, 0.21, 24.01, 43.97, 67.69, 28.91, 
2017/6/13,  16:18:15, 16440, 40, 84, 93, 0.21, 20.19, 43.75, 67.75, 28.87, 
2017/6/13,  16:18:17, 16443, 41, 84, 93, 0.21, 24.01, 43.97, 67.62, 28.91, 
2017/6/13,  16:18:16, 16442, 40, 84, 93, 0.21, 22.04, 43.97, 67.62, 28.87, 
2017/6/13,  16:18:18, 16445, 40, 84, 90, 0.21, 24.01, 43.97, 67.81, 28.87, 
2017/6/13,  16:18:18, 16444, 41, 84, 93, 0.21, 22.04, 43.97, 67.69, 28.91, 
2017/6/13,  16:18:19, 16447, 40, 84, 90, 0.21, 22.04, 44.19, 67.75, 28.87, 
2017/6/13,  16:18:19, 16446, 40, 84, 90, 0.21, 26.09, 43.97, 67.69, 28.87, 
2017/6/13,  16:18:21, 16449, 39, 84, 90, 0.21, 22.04, 43.75, 67.69, 28.94, 
2017/6/13,  16:18:20, 16448, 39, 84, 90, 0.21, 22.04, 44.19, 67.69, 28.87, 
2017/6/13,  16:18:22, 16451, 37, 84, 89, 0.21, 24.01, 43.97, 67.75, 28.91, 
2017/6/13,  16:18:21, 16450, 39, 84, 90, 0.21, 22.04, 43.75, 67.75, 28.94, 
2017/6/13,  16:18:23, 16453, 37, 84, 89, 0.21, 24.01, 44.19, 67.75, 28.91, 
2017/6/13,  16:18:22, 16452, 37, 84, 89, 0.21, 24.01, 44.19, 67.69, 28.91, 
2017/6/13,  16:18:24, 16455, 37, 82, 86, 0.21, 22.04, 43.97, 67.75, 28.94, 
2017/6/13,  16:18:24, 16454, 37, 82, 86, 0.21, 22.04, 43.75, 67.62, 28.91, 
2017/64, 78, 81, 0.22, 20.19, 43.97, 66.62, 28.78, 
2017/6/13,  16:18:25, 16456, 40, 82, 87, 0.21, 22.04, 43.97, 67.81, 28.91, 
2017/6/13,  16:40:30, 18613, 34, 78, 81, 0.22, 20.19, 43.97, 66.62, 28.78, 
2017/6/13,  16:40:31, 18614, 3.97, 66.62, 28.78, 
2017/6/13,  16:40:30, 18613, 34, 78, 81, 0.22, 20.19, 43.97, 66.62, 28.78, 
2017/6/13,  16:40:31, 18614, 3.97, 66.62, 28.78, 
2017/6/13,  16:40:31, 18615, 35, 77, 80, 0.22, 22.04, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:31, 18614, 34, 78, 81, 0.22, 16.79, 43.53, 66.62, 28.78, 
2017/6/13,  16:40:32, 18617, 35, 77, 80, 0.22, 20.19, 43.97, 66.75, 28.78, 
2017/6/13,  16:40:32, 18616, 35, 77, 80, 0.22, 22.04, 43.97, 66.69, 28.78, 
2017/6/13,  16:40:34, 18619, 34, 75, 78, 0.22, 22.04, 43.75, 66.69, 28.78, 
2017/6/13,  16:40:33, 18618, 34, 75, 78, 0.22, 24.01, 43.97, 66.62, 28.78, 
2017/6/13,  16:40:35, 18621, 33, 74, 76, 0.22, 22.04, 43.75, 66.69, 28.78, 
2017/6/13,  16:40:34, 18620, 33, 74, 76, 0.22, 20.19, 43.75, 66.75, 28.78, 
2017/6/13,  16:40:36, 18623, 33, 72, 74, 0.22, 22.04, 43.97, 66.75, 28.75, 
2017/6/13,  16:40:35, 18622, 33, 74, 76, 0.22, 20.19, 43.97, 66.75, 28.78, 
2017/6/13,  16:40:37, 18625, 33, 72, 74, 0.22, 20.19, 43.75, 66.69, 28.78, 
2017/6/13,  16:40:37, 18624, 33, 72, 74, 0.22, 24.01, 43.75, 66.69, 28.78, 
2017/6/13,  16:40:39, 18627, 36, 72, 74, 0.22, 22.04, 43.75, 66.75, 28.75, 
2017/6/13,  16:40:38, 18626, 36, 72, 74, 0.22, 24.01, 43.75, 66.69, 28.78, 
